annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound	zero width	overshooting	overshooting
385	6.761111111	0.511688312	0.049995831	0.461692481	0.561684142	FALSE	FALSE	FALSE
386	6.705555556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
386	6.768055556	0.507772021	0.049938473	0.457833548	0.557710494	FALSE	FALSE	FALSE
386	6.793055556	0.497409326	0.049943837	0.44746549	0.547353163	FALSE	FALSE	FALSE
385	6.686111111	0.524675325	0.049948561	0.474726764	0.574623885	FALSE	FALSE	FALSE
384	6.816666667	0.471354167	0.049992492	0.421361675	0.521346659	FALSE	FALSE	FALSE
386	6.830555556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
385	6.848611111	0.488311688	0.049995831	0.438315858	0.538307519	FALSE	FALSE	FALSE
386	6.830555556	0.507772021	0.049938473	0.457833548	0.557710494	FALSE	FALSE	FALSE
383	6.772222222	0.462140992	0.049996302	0.412144691	0.512137294	FALSE	FALSE	FALSE
386	6.880555556	0.489637306	0.049933779	0.439703526	0.539571085	FALSE	FALSE	FALSE
385	6.673611111	0.483116883	0.049980979	0.433135904	0.533097862	FALSE	FALSE	FALSE
385	6.848611111	0.483116883	0.049980979	0.433135904	0.533097862	FALSE	FALSE	FALSE
384	6.804166667	0.46875	0.049976843	0.418773157	0.518726843	FALSE	FALSE	FALSE
386	6.968055556	0.494818653	0.049941825	0.444876828	0.544760478	FALSE	FALSE	FALSE
385	6.811111111	0.514285714	0.04998908	0.464296634	0.564274795	FALSE	FALSE	FALSE
384	6.704166667	0.528645833	0.049992492	0.478653341	0.578638325	FALSE	FALSE	FALSE
383	6.784722222	0.54308094	0.049953777	0.493127163	0.593034717	FALSE	FALSE	FALSE
385	6.861111111	0.477922078	0.04996072	0.427961358	0.527882798	FALSE	FALSE	FALSE
385	6.861111111	0.511688312	0.049995831	0.461692481	0.561684142	FALSE	FALSE	FALSE
385	6.761111111	0.483116883	0.049980979	0.433135904	0.533097862	FALSE	FALSE	FALSE
383	6.684722222	0.537859008	0.049996302	0.487862706	0.587855309	FALSE	FALSE	FALSE
384	6.704166667	0.536458333	0.049941444	0.48651689	0.586399777	FALSE	FALSE	FALSE
385	6.873611111	0.480519481	0.049971526	0.430547955	0.530491006	FALSE	FALSE	FALSE
386	6.893055556	0.505181347	0.049941825	0.455239522	0.555123172	FALSE	FALSE	FALSE
384	6.691666667	0.533854167	0.049959827	0.48389434	0.583813994	FALSE	FALSE	FALSE
385	6.848611111	0.472727273	0.049935047	0.422792226	0.52266232	FALSE	FALSE	FALSE
384	6.891666667	0.53125	0.049976843	0.481273157	0.581226843	FALSE	FALSE	FALSE
386	6.868055556	0.492227979	0.049938473	0.442289506	0.542166452	FALSE	FALSE	FALSE
384	6.616666667	0.466145833	0.049959827	0.416186006	0.51610566	FALSE	FALSE	FALSE
385	6.711111111	0.477922078	0.04996072	0.427961358	0.527882798	FALSE	FALSE	FALSE
384	6.691666667	0.53125	0.049976843	0.481273157	0.581226843	FALSE	FALSE	FALSE
386	6.905555556	0.492227979	0.049938473	0.442289506	0.542166452	FALSE	FALSE	FALSE
385	6.736111111	0.511688312	0.049995831	0.461692481	0.561684142	FALSE	FALSE	FALSE
384	6.791666667	0.46875	0.049976843	0.418773157	0.518726843	FALSE	FALSE	FALSE
386	6.705555556	0.494818653	0.049941825	0.444876828	0.544760478	FALSE	FALSE	FALSE
385	6.748611111	0.475324675	0.049948561	0.425376115	0.525273236	FALSE	FALSE	FALSE
384	6.754166667	0.46875	0.049976843	0.418773157	0.518726843	FALSE	FALSE	FALSE
386	6.780555556	0.507772021	0.049938473	0.457833548	0.557710494	FALSE	FALSE	FALSE
386	6.630555556	0.497409326	0.049943837	0.44746549	0.547353163	FALSE	FALSE	FALSE
386	6.980555556	0.505181347	0.049941825	0.455239522	0.555123172	FALSE	FALSE	FALSE
386	6.743055556	0.5	0.049944507	0.450055493	0.549944507	FALSE	FALSE	FALSE
384	6.779166667	0.466145833	0.049959827	0.416186006	0.51610566	FALSE	FALSE	FALSE
386	6.618055556	0.505181347	0.049941825	0.455239522	0.555123172	FALSE	FALSE	FALSE
385	6.761111111	0.511688312	0.049995831	0.461692481	0.561684142	FALSE	FALSE	FALSE
384	6.929166667	0.528645833	0.049992492	0.478653341	0.578638325	FALSE	FALSE	FALSE
385	6.861111111	0.514285714	0.04998908	0.464296634	0.564274795	FALSE	FALSE	FALSE
386	6.780555556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
384	6.779166667	0.471354167	0.049992492	0.421361675	0.521346659	FALSE	FALSE	FALSE
386	6.668055556	0.5	0.049944507	0.450055493	0.549944507	FALSE	FALSE	FALSE
386	6.930555556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
384	6.679166667	0.471354167	0.049992492	0.421361675	0.521346659	FALSE	FALSE	FALSE
385	6.861111111	0.516883117	0.049980979	0.466902138	0.566864096	FALSE	FALSE	FALSE
385	6.761111111	0.475324675	0.049948561	0.425376115	0.525273236	FALSE	FALSE	FALSE
386	6.643055556	0.5	0.049944507	0.450055493	0.549944507	FALSE	FALSE	FALSE
