annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound
170	1.6055555555555556	0.8602839988112574	0.04967812543113002	0.8106058733801274	0.9099621242423874
174	1.6458333333333333	0.8874190555426713	0.04908505833854364	0.8383339972041277	0.9365041138812149
135	1.275	0.8897348775683751	0.049563690977859065	0.840171186590516	0.9392985685462342
105	0.9916666666666667	0.9235106691153886	0.03724701257443469	0.8862636565409538	0.9607576816898233
165	1.5583333333333333	0.9130223771219323	0.0495336118872968	0.8634887652346356	0.9625559890092291
135	1.275	0.8957505927286329	0.04878827905792332	0.8469623136707096	0.9445388717865562
130	1.2277777777777779	0.9163881528206523	0.04928299661173949	0.8671051562089128	0.9656711494323919
80	0.7555555555555555	0.7064639588648147	0.048987846216591406	0.6574761126482234	0.7554518050814061
145	1.3694444444444445	0.9043096436669883	0.042263742954481376	0.862045900712507	0.9465733866214696
225	2.125	0.9027516088348603	0.04963153798584573	0.8531200708490145	0.952383146820706
110	1.038888888888889	0.9192612618440212	0.048706789128224896	0.8705544727157963	0.9679680509722461
130	1.2277777777777779	0.9230757614535611	0.04977043702485319	0.8733053244287079	0.9728461984784142
115	1.086111111111111	0.9144942944302715	0.04965269177537999	0.8648416026548915	0.9641469862056515
130	1.2277777777777779	0.9022907456351036	0.04905227841023048	0.8532384672248731	0.9513430240453341
160	1.511111111111111	0.8959306044044167	0.04788504902692346	0.8480455553774933	0.9438156534313402
30	0.2833333333333333	1.0	0.0	1.0	1.0
110	1.038888888888889	0.9370976151389131	0.04876766757010197	0.8883299475688111	0.9858652827090151
80	0.7555555555555555	0.9328471740657316	0.0482576680375639	0.8845895060281677	0.9811048421032955
200	1.8888888888888888	0.8829801417951961	0.04930097956644037	0.8336791622287557	0.9322811213616365
65	0.6138888888888889	0.9266011471309283	0.04983425688251841	0.8767668902484099	0.9764354040134468
115	1.086111111111111	0.912748221814102	0.04916636528838856	0.8635818565257134	0.9619145871024906
50	0.4722222222222222	0.7589441386662008	0.04834465184371266	0.7105994868224882	0.8072887905099134
165	1.5583333333333333	0.8776751752561142	0.0494345158599817	0.8282406593961325	0.9271096911160959
165	1.5583333333333333	0.8965699030207329	0.04951100371154271	0.8470588993091902	0.9460809067322756
153	1.4625	0.9008619287333977	0.049443560606415575	0.8514183681269821	0.9503054893398132
30	0.2833333333333333	0.825681682458695	0.025167586340718064	0.800514096117977	0.850849268799413
110	1.038888888888889	0.8645909905247833	0.04816256211253718	0.816428428412246	0.9127535526373205
150	1.4166666666666667	0.8867172514056644	0.049141126297693204	0.8375761251079712	0.9358583777033576
180	1.7	0.8856209243980996	0.04926113093236131	0.8363597934657383	0.9348820553304609
130	1.2277777777777779	0.9014977984365072	0.049771942759129974	0.8517258556773772	0.9512697411956372
50	0.4722222222222222	0.7589441386662007	0.04834465184371266	0.7105994868224881	0.8072887905099133
90	0.85	0.909168919574524	0.04978015388439135	0.8593887656901326	0.9589490734589153
195	1.8416666666666666	0.882109877760894	0.0499521411134346	0.8321577366474594	0.9320620188743286
115	1.086111111111111	0.9111873880284234	0.048571304055965235	0.8626160839724581	0.9597586920843886
225	2.125	0.8930795367294877	0.04947648262264172	0.843603054106846	0.9425560193521294
30	0.2833333333333333	0.8073873815597881	0.0	0.8073873815597881	0.8073873815597881
55	0.5194444444444445	0.7193087581169022	0.04983425688251841	0.6694745012343838	0.7691430149994206
55	0.5194444444444445	0.9541336330023105	0.04688816778765174	0.9072454652146588	1.0010218007899623
150	1.4166666666666667	0.9135409009475217	0.04870389919953911	0.8648370017479826	0.9622448001470608
150	1.4166666666666667	0.9064204206146738	0.04930399055235595	0.8571164300623179	0.9557244111670297
175	1.6527777777777777	0.9024877737791536	0.049477753734079206	0.8530100200450743	0.9519655275132328
130	1.2277777777777779	0.8698328916923914	0.04982892949854544	0.820003962193846	0.9196618211909369
