annotTriples	annotCost	estimatedAcc	MoE
199	3.6569444444444446	0.8492462311557789	0.04983866483233059
173	3.126388888888889	0.8728323699421965	0.04978947861923119
40	0.7527777777777778	0.975	0.04899909961350135
169	3.123611111111111	0.8757396449704142	0.04988238966480013
169	3.073611111111111	0.8757396449704142	0.04988238966480011
157	2.8652777777777776	0.8853503184713376	0.04999537061098952
94	1.7402777777777778	0.9361702127659575	0.04968161721973446
114	2.1416666666666666	0.9210526315789473	0.04971871804473626
67	1.2777777777777777	0.9552238805970149	0.049894414989270004
145	2.7069444444444444	0.896551724137931	0.04974118740825531
180	3.325	0.8666666666666667	0.049798583597517924
94	1.7902777777777779	0.9361702127659575	0.04968161721973446
114	2.1791666666666667	0.9210526315789473	0.049718718044736286
120	2.220833333333333	0.9166666666666666	0.04965805519339542
114	2.154166666666667	0.9210526315789473	0.04971871804473623
108	2.0	0.9259259259259259	0.04962236286321351
94	1.7152777777777777	0.9361702127659575	0.04968161721973444
161	2.9680555555555554	0.8819875776397516	0.04999000685753196
153	2.8875	0.8888888888888888	0.04996073065256958
135	2.525	0.9037037037037037	0.04994747231473846
180	3.3875	0.8666666666666667	0.0497985835975179
165	2.9833333333333334	0.8787878787878788	0.049950658939806866
108	2.1	0.9259259259259259	0.04962236286321352
157	2.9277777777777776	0.8853503184713376	0.04999537061098953
40	0.7777777777777778	0.975	0.04899909961350135
193	3.577777777777778	0.8549222797927462	0.04981511708747383
120	2.2333333333333334	0.9166666666666666	0.04965805519339541
173	3.126388888888889	0.8728323699421965	0.04978947861923119
94	1.7652777777777777	0.9361702127659575	0.04968161721973445
135	2.4875	0.9037037037037037	0.04994747231473844
120	2.2333333333333334	0.9166666666666666	0.0496580551933954
157	2.9027777777777777	0.8853503184713376	0.049995370610989534
120	2.183333333333333	0.9166666666666666	0.04965805519339541
114	2.1666666666666665	0.9210526315789473	0.049718718044736286
145	2.6944444444444446	0.896551724137931	0.04974118740825531
77	1.4847222222222223	0.948051948051948	0.04989327309518446
101	1.9013888888888888	0.9306930693069307	0.04977825453019495
186	3.4166666666666665	0.8602150537634409	0.04996845804154828
114	2.154166666666667	0.9210526315789473	0.049718718044736265
161	2.9305555555555554	0.8819875776397516	0.04999000685753195
135	2.5375	0.9037037037037037	0.04994747231473846
67	1.2652777777777777	0.9552238805970149	0.04989441498927004
157	2.9902777777777776	0.8853503184713376	0.04999537061098953
120	2.220833333333333	0.9166666666666666	0.04965805519339542
176	3.234722222222222	0.8693181818181818	0.04993741210785307
94	1.7777777777777777	0.9361702127659575	0.049681617219734436
130	2.3777777777777778	0.9076923076923077	0.04995069212283029
135	2.5375	0.9037037037037037	0.04994747231473844
114	2.154166666666667	0.9210526315789473	0.04971871804473624
135	2.5625	0.9037037037037037	0.04994747231473845
40	0.7652777777777777	0.975	0.04899909961350135
135	2.475	0.9037037037037037	0.04994747231473844
140	2.6347222222222224	0.9	0.04987259262774956
161	2.9680555555555554	0.8819875776397516	0.04999000685753198
125	2.3305555555555557	0.912	0.049862724385801666
114	2.0791666666666666	0.9210526315789473	0.04971871804473625
169	3.036111111111111	0.8757396449704142	0.04988238966480011
108	2.025	0.9259259259259259	0.04962236286321351
193	3.5902777777777777	0.8549222797927462	0.04981511708747385
145	2.7194444444444446	0.896551724137931	0.04974118740825531
67	1.2777777777777777	0.9552238805970149	0.04989441498927005
108	2.05	0.9259259259259259	0.04962236286321352
140	2.5347222222222223	0.9	0.04987259262774956
125	2.3055555555555554	0.912	0.04986272438580169
135	2.525	0.9037037037037037	0.04994747231473846
161	2.9430555555555555	0.8819875776397516	0.049990006857532
165	3.1083333333333334	0.8787878787878788	0.049950658939806845
125	2.3055555555555554	0.912	0.04986272438580167
149	2.6972222222222224	0.8926174496644296	0.04987888960437434
86	1.6472222222222221	0.9418604651162791	0.04974709081804782
169	3.0861111111111112	0.8757396449704142	0.04988238966480011
108	2.0125	0.9259259259259259	0.04962236286321352
135	2.55	0.9037037037037037	0.04994747231473848
94	1.7902777777777779	0.9361702127659575	0.049681617219734464
114	2.154166666666667	0.9210526315789473	0.049718718044736265
125	2.3680555555555554	0.912	0.049862724385801714
199	3.6319444444444446	0.8492462311557789	0.04983866483233059
130	2.452777777777778	0.9076923076923077	0.04995069212283029
94	1.7652777777777777	0.9361702127659575	0.04968161721973446
153	2.8875	0.8888888888888888	0.04996073065256958
173	3.176388888888889	0.8728323699421965	0.049789478619231185
135	2.4875	0.9037037037037037	0.04994747231473846
140	2.584722222222222	0.9	0.04987259262774956
165	3.058333333333333	0.8787878787878788	0.049950658939806845
173	3.063888888888889	0.8728323699421965	0.049789478619231185
125	2.3430555555555554	0.912	0.04986272438580166
135	2.575	0.9037037037037037	0.04994747231473846
153	2.825	0.8888888888888888	0.04996073065256958
108	2.075	0.9259259259259259	0.04962236286321352
145	2.6319444444444446	0.896551724137931	0.04974118740825531
94	1.7902777777777779	0.9361702127659575	0.04968161721973444
125	2.3180555555555555	0.912	0.04986272438580167
161	2.9805555555555556	0.8819875776397516	0.04999000685753196
153	2.7875	0.8888888888888888	0.0499607306525696
207	3.7625	0.8405797101449275	0.04998914738162711
149	2.7222222222222223	0.8926174496644296	0.04987888960437433
140	2.609722222222222	0.9	0.04987259262774956
145	2.6819444444444445	0.896551724137931	0.04974118740825531
125	2.3180555555555555	0.912	0.049862724385801686
149	2.709722222222222	0.8926174496644296	0.04987888960437433
30	0.5708333333333333	1.0	0.0
40	0.7527777777777778	0.975	0.04899909961350135
157	2.9027777777777777	0.8853503184713376	0.04999537061098952
140	2.5722222222222224	0.9	0.04987259262774956
157	3.0027777777777778	0.8853503184713376	0.049995370610989534
202	3.7152777777777777	0.8465346534653465	0.049828474905974446
86	1.6347222222222222	0.9418604651162791	0.04974709081804782
153	2.7875	0.8888888888888888	0.04996073065256958
149	2.797222222222222	0.8926174496644296	0.049878889604374324
101	1.863888888888889	0.9306930693069307	0.049778254530195
149	2.7222222222222223	0.8926174496644296	0.049878889604374324
125	2.3930555555555557	0.912	0.0498627243858017
40	0.7652777777777777	0.975	0.04899909961350135
40	0.7652777777777777	0.975	0.04899909961350135
67	1.2527777777777778	0.9552238805970149	0.04989441498927001
130	2.4277777777777776	0.9076923076923077	0.04995069212283029
157	2.8652777777777776	0.8853503184713376	0.04999537061098952
30	0.5708333333333333	1.0	0.0
86	1.6222222222222222	0.9418604651162791	0.04974709081804781
77	1.4347222222222222	0.948051948051948	0.04989327309518447
130	2.415277777777778	0.9076923076923077	0.049950692122830286
120	2.245833333333333	0.9166666666666666	0.0496580551933954
161	2.9305555555555554	0.8819875776397516	0.04999000685753195
125	2.3180555555555555	0.912	0.04986272438580166
135	2.5	0.9037037037037037	0.049947472314738464
120	2.2958333333333334	0.9166666666666666	0.04965805519339542
161	2.9555555555555557	0.8819875776397516	0.049990006857532014
149	2.7597222222222224	0.8926174496644296	0.049878889604374324
130	2.4902777777777776	0.9076923076923077	0.049950692122830286
165	3.058333333333333	0.8787878787878788	0.04995065893980686
101	1.913888888888889	0.9306930693069307	0.04977825453019498
130	2.390277777777778	0.9076923076923077	0.04995069212283029
30	0.5833333333333334	1.0	0.0
77	1.4597222222222221	0.948051948051948	0.04989327309518447
125	2.2430555555555554	0.912	0.0498627243858017
180	3.3625	0.8666666666666667	0.049798583597517924
165	3.0708333333333333	0.8787878787878788	0.049950658939806825
55	1.0694444444444444	0.9636363636363636	0.049927687837676954
108	2.025	0.9259259259259259	0.04962236286321351
55	1.0694444444444444	0.9636363636363636	0.04992768783767696
30	0.5708333333333333	1.0	0.0
120	2.220833333333333	0.9166666666666666	0.04965805519339541
125	2.3305555555555557	0.912	0.04986272438580171
135	2.55	0.9037037037037037	0.04994747231473846
183	3.3208333333333333	0.8633879781420765	0.04989532491992048
173	3.213888888888889	0.8728323699421965	0.04978947861923121
157	2.9652777777777777	0.8853503184713376	0.04999537061098956
101	1.9013888888888888	0.9306930693069307	0.04977825453019494
190	3.4319444444444445	0.8578947368421053	0.04977820962464866
30	0.5833333333333334	1.0	0.0
30	0.5833333333333334	1.0	0.0
145	2.6319444444444446	0.896551724137931	0.04974118740825531
173	3.213888888888889	0.8728323699421965	0.04978947861923112
135	2.5375	0.9037037037037037	0.04994747231473846
149	2.7847222222222223	0.8926174496644296	0.04987888960437428
67	1.2902777777777779	0.9552238805970149	0.04989441498927001
145	2.6944444444444446	0.896551724137931	0.04974118740825531
86	1.6222222222222222	0.9418604651162791	0.04974709081804782
120	2.245833333333333	0.9166666666666666	0.0496580551933954
153	2.8375	0.8888888888888888	0.04996073065256954
149	2.8097222222222222	0.8926174496644296	0.04987888960437433
161	2.9180555555555556	0.8819875776397516	0.04999000685753202
161	2.9180555555555556	0.8819875776397516	0.04999000685753195
108	2.05	0.9259259259259259	0.04962236286321351
86	1.5847222222222221	0.9418604651162791	0.04974709081804781
149	2.772222222222222	0.8926174496644296	0.049878889604374324
169	3.123611111111111	0.8757396449704142	0.04988238966480011
120	2.2083333333333335	0.9166666666666666	0.04965805519339541
149	2.734722222222222	0.8926174496644296	0.049878889604374324
40	0.7652777777777777	0.975	0.04899909961350136
114	2.2041666666666666	0.9210526315789473	0.049718718044736245
77	1.4347222222222222	0.948051948051948	0.049893273095184494
67	1.2902777777777779	0.9552238805970149	0.04989441498927005
153	2.7875	0.8888888888888888	0.04996073065256954
213	3.8666666666666667	0.8356807511737089	0.049882082975156145
157	2.8402777777777777	0.8853503184713376	0.049995370610989506
173	3.126388888888889	0.8728323699421965	0.049789478619231206
135	2.5	0.9037037037037037	0.049947472314738464
125	2.3055555555555554	0.912	0.04986272438580171
108	2.0375	0.9259259259259259	0.04962236286321351
145	2.6819444444444445	0.896551724137931	0.04974118740825531
135	2.5375	0.9037037037037037	0.04994747231473844
186	3.3916666666666666	0.8602150537634409	0.04996845804154828
114	2.154166666666667	0.9210526315789473	0.049718718044736314
30	0.5333333333333333	1.0	0.0
125	2.3055555555555554	0.912	0.04986272438580167
145	2.6944444444444446	0.896551724137931	0.04974118740825531
161	2.9555555555555557	0.8819875776397516	0.049990006857532035
149	2.7597222222222224	0.8926174496644296	0.04987888960437435
169	3.136111111111111	0.8757396449704142	0.04988238966480013
94	1.7902777777777779	0.9361702127659575	0.04968161721973444
114	2.1791666666666667	0.9210526315789473	0.04971871804473621
120	2.2333333333333334	0.9166666666666666	0.04965805519339542
94	1.6777777777777778	0.9361702127659575	0.049681617219734436
157	2.952777777777778	0.8853503184713376	0.04999537061098951
40	0.7652777777777777	0.975	0.04899909961350135
114	2.129166666666667	0.9210526315789473	0.04971871804473624
130	2.452777777777778	0.9076923076923077	0.049950692122830286
135	2.525	0.9037037037037037	0.04994747231473845
135	2.55	0.9037037037037037	0.04994747231473848
180	3.35	0.8666666666666667	0.049798583597517924
108	2.0125	0.9259259259259259	0.04962236286321351
40	0.7777777777777778	0.975	0.048999099613501344
114	2.1041666666666665	0.9210526315789473	0.049718718044736265
94	1.7652777777777777	0.9361702127659575	0.049681617219734436
157	2.8652777777777776	0.8853503184713376	0.04999537061098953
149	2.6972222222222224	0.8926174496644296	0.04987888960437436
130	2.4652777777777777	0.9076923076923077	0.04995069212283029
40	0.7652777777777777	0.975	0.04899909961350135
180	3.1875	0.8666666666666667	0.04979858359751794
114	2.1416666666666666	0.9210526315789473	0.04971871804473624
176	3.234722222222222	0.8693181818181818	0.049937412107853046
40	0.7777777777777778	0.975	0.04899909961350135
120	2.2708333333333335	0.9166666666666666	0.0496580551933954
149	2.734722222222222	0.8926174496644296	0.049878889604374345
135	2.5375	0.9037037037037037	0.04994747231473844
125	2.3555555555555556	0.912	0.049862724385801714
165	3.1333333333333333	0.8787878787878788	0.049950658939806866
149	2.709722222222222	0.8926174496644296	0.04987888960437433
186	3.3916666666666666	0.8602150537634409	0.04996845804154828
114	2.1666666666666665	0.9210526315789473	0.04971871804473624
169	3.073611111111111	0.8757396449704142	0.049882389664800124
145	2.5694444444444446	0.896551724137931	0.04974118740825531
67	1.2527777777777778	0.9552238805970149	0.049894414989270025
176	3.2597222222222224	0.8693181818181818	0.04993741210785306
173	3.138888888888889	0.8728323699421965	0.04978947861923116
55	1.0444444444444445	0.9636363636363636	0.049927687837676954
186	3.4791666666666665	0.8602150537634409	0.04996845804154828
140	2.5597222222222222	0.9	0.04987259262774956
130	2.415277777777778	0.9076923076923077	0.04995069212283028
145	2.6569444444444446	0.896551724137931	0.04974118740825531
130	2.4652777777777777	0.9076923076923077	0.04995069212283029
55	1.0569444444444445	0.9636363636363636	0.049927687837676954
180	3.2875	0.8666666666666667	0.049798583597517924
202	3.640277777777778	0.8465346534653465	0.04982847490597441
176	3.2597222222222224	0.8693181818181818	0.04993741210785304
183	3.3833333333333333	0.8633879781420765	0.049895324919920464
40	0.7652777777777777	0.975	0.04899909961350135
94	1.7652777777777777	0.9361702127659575	0.049681617219734436
205	3.748611111111111	0.8439024390243902	0.049805486538066865
94	1.7902777777777779	0.9361702127659575	0.04968161721973444
173	3.138888888888889	0.8728323699421965	0.049789478619231164
30	0.5833333333333334	1.0	0.0
153	2.8375	0.8888888888888888	0.049960730652569604
199	3.6944444444444446	0.8492462311557789	0.04983866483233058
108	1.9625	0.9259259259259259	0.04962236286321352
157	2.915277777777778	0.8853503184713376	0.04999537061098955
161	2.8680555555555554	0.8819875776397516	0.04999000685753195
108	2.0375	0.9259259259259259	0.049622362863213504
77	1.4472222222222222	0.948051948051948	0.04989327309518445
176	3.2597222222222224	0.8693181818181818	0.04993741210785306
186	3.404166666666667	0.8602150537634409	0.04996845804154828
114	2.129166666666667	0.9210526315789473	0.04971871804473626
135	2.425	0.9037037037037037	0.04994747231473848
149	2.797222222222222	0.8926174496644296	0.04987888960437432
149	2.734722222222222	0.8926174496644296	0.049878889604374324
149	2.7472222222222222	0.8926174496644296	0.04987888960437433
120	2.220833333333333	0.9166666666666666	0.049658055193395424
169	3.111111111111111	0.8757396449704142	0.04988238966480011
114	2.0791666666666666	0.9210526315789473	0.04971871804473627
108	2.0	0.9259259259259259	0.049622362863213504
183	3.4208333333333334	0.8633879781420765	0.04989532491992044
55	1.0319444444444446	0.9636363636363636	0.04992768783767696
157	2.952777777777778	0.8853503184713376	0.0499953706109895
40	0.7777777777777778	0.975	0.04899909961350135
145	2.6819444444444445	0.896551724137931	0.04974118740825531
120	2.245833333333333	0.9166666666666666	0.04965805519339542
86	1.5972222222222223	0.9418604651162791	0.049747090818047804
173	3.126388888888889	0.8728323699421965	0.04978947861923118
157	2.9277777777777776	0.8853503184713376	0.049995370610989555
199	3.5944444444444446	0.8492462311557789	0.049838664832330584
169	3.123611111111111	0.8757396449704142	0.049882389664800124
67	1.2527777777777778	0.9552238805970149	0.04989441498927003
77	1.4472222222222222	0.948051948051948	0.04989327309518446
108	2.025	0.9259259259259259	0.04962236286321352
140	2.6222222222222222	0.9	0.04987259262774957
114	2.1416666666666666	0.9210526315789473	0.049718718044736265
86	1.6472222222222221	0.9418604651162791	0.04974709081804781
30	0.5833333333333334	1.0	0.0
120	2.2333333333333334	0.9166666666666666	0.04965805519339542
176	3.1972222222222224	0.8693181818181818	0.04993741210785309
40	0.7777777777777778	0.975	0.04899909961350135
130	2.415277777777778	0.9076923076923077	0.04995069212283029
67	1.2527777777777778	0.9552238805970149	0.04989441498927001
30	0.5708333333333333	1.0	0.0
40	0.7777777777777778	0.975	0.04899909961350135
108	2.0125	0.9259259259259259	0.04962236286321351
145	2.6319444444444446	0.896551724137931	0.04974118740825531
67	1.2652777777777777	0.9552238805970149	0.049894414989270004
149	2.7597222222222224	0.8926174496644296	0.04987888960437436
199	3.6819444444444445	0.8492462311557789	0.04983866483233058
145	2.6694444444444443	0.896551724137931	0.04974118740825531
145	2.7319444444444443	0.896551724137931	0.04974118740825531
186	3.3916666666666666	0.8602150537634409	0.04996845804154828
135	2.475	0.9037037037037037	0.04994747231473846
153	2.8	0.8888888888888888	0.049960730652569584
161	2.9805555555555556	0.8819875776397516	0.04999000685753195
149	2.8222222222222224	0.8926174496644296	0.04987888960437433
153	2.825	0.8888888888888888	0.04996073065256956
120	2.1958333333333333	0.9166666666666666	0.04965805519339542
149	2.7597222222222224	0.8926174496644296	0.049878889604374324
153	2.8375	0.8888888888888888	0.04996073065256956
153	2.8875	0.8888888888888888	0.04996073065256958
157	2.8652777777777776	0.8853503184713376	0.04999537061098954
114	2.1416666666666666	0.9210526315789473	0.04971871804473626
153	2.875	0.8888888888888888	0.04996073065256958
55	1.0569444444444445	0.9636363636363636	0.04992768783767696
125	2.3930555555555557	0.912	0.04986272438580166
145	2.6819444444444445	0.896551724137931	0.04974118740825531
120	2.2708333333333335	0.9166666666666666	0.049658055193395424
176	3.2847222222222223	0.8693181818181818	0.049937412107853074
120	2.2583333333333333	0.9166666666666666	0.04965805519339542
101	1.913888888888889	0.9306930693069307	0.04977825453019495
125	2.2930555555555556	0.912	0.04986272438580169
183	3.4208333333333334	0.8633879781420765	0.04989532491992048
165	3.0458333333333334	0.8787878787878788	0.04995065893980686
169	3.136111111111111	0.8757396449704142	0.049882389664800124
140	2.647222222222222	0.9	0.04987259262774956
40	0.7652777777777777	0.975	0.04899909961350135
120	2.1708333333333334	0.9166666666666666	0.04965805519339541
153	2.7875	0.8888888888888888	0.04996073065256958
114	2.0791666666666666	0.9210526315789473	0.04971871804473621
165	2.970833333333333	0.8787878787878788	0.04995065893980685
149	2.734722222222222	0.8926174496644296	0.04987888960437432
86	1.6097222222222223	0.9418604651162791	0.04974709081804782
135	2.4625	0.9037037037037037	0.04994747231473848
149	2.7472222222222222	0.8926174496644296	0.049878889604374296
120	2.2083333333333335	0.9166666666666666	0.04965805519339541
135	2.55	0.9037037037037037	0.049947472314738464
149	2.734722222222222	0.8926174496644296	0.04987888960437431
173	3.213888888888889	0.8728323699421965	0.04978947861923117
157	2.890277777777778	0.8853503184713376	0.04999537061098951
153	2.9375	0.8888888888888888	0.049960730652569556
130	2.390277777777778	0.9076923076923077	0.049950692122830286
101	1.8888888888888888	0.9306930693069307	0.049778254530194965
55	1.0569444444444445	0.9636363636363636	0.04992768783767696
157	2.827777777777778	0.8853503184713376	0.04999537061098955
108	2.0375	0.9259259259259259	0.04962236286321352
120	2.245833333333333	0.9166666666666666	0.0496580551933954
114	2.091666666666667	0.9210526315789473	0.04971871804473629
101	1.8888888888888888	0.9306930693069307	0.049778254530194986
108	2.05	0.9259259259259259	0.04962236286321352
55	1.0569444444444445	0.9636363636363636	0.04992768783767697
176	3.2597222222222224	0.8693181818181818	0.04993741210785304
77	1.4597222222222221	0.948051948051948	0.04989327309518446
120	2.220833333333333	0.9166666666666666	0.04965805519339542
135	2.5125	0.9037037037037037	0.04994747231473847
135	2.475	0.9037037037037037	0.04994747231473846
153	2.8125	0.8888888888888888	0.04996073065256958
149	2.7472222222222222	0.8926174496644296	0.049878889604374324
130	2.477777777777778	0.9076923076923077	0.049950692122830306
153	2.7875	0.8888888888888888	0.04996073065256955
108	1.9875	0.9259259259259259	0.04962236286321352
94	1.7902777777777779	0.9361702127659575	0.04968161721973444
86	1.5972222222222223	0.9418604651162791	0.04974709081804782
149	2.734722222222222	0.8926174496644296	0.04987888960437436
114	2.191666666666667	0.9210526315789473	0.04971871804473624
130	2.3152777777777778	0.9076923076923077	0.049950692122830306
40	0.7652777777777777	0.975	0.04899909961350135
180	3.2375	0.8666666666666667	0.049798583597517924
130	2.3652777777777776	0.9076923076923077	0.04995069212283028
30	0.5708333333333333	1.0	0.0
176	3.1972222222222224	0.8693181818181818	0.04993741210785307
77	1.4847222222222223	0.948051948051948	0.04989327309518447
30	0.5833333333333334	1.0	0.0
157	2.915277777777778	0.8853503184713376	0.04999537061098957
176	3.3097222222222222	0.8693181818181818	0.04993741210785304
176	3.272222222222222	0.8693181818181818	0.04993741210785308
125	2.2805555555555554	0.912	0.04986272438580171
108	2.025	0.9259259259259259	0.04962236286321352
114	2.0791666666666666	0.9210526315789473	0.04971871804473625
169	3.161111111111111	0.8757396449704142	0.049882389664800124
125	2.3305555555555557	0.912	0.04986272438580167
108	2.0125	0.9259259259259259	0.04962236286321352
161	2.9180555555555556	0.8819875776397516	0.04999000685753195
67	1.2027777777777777	0.9552238805970149	0.04989441498927006
55	1.0444444444444445	0.9636363636363636	0.04992768783767696
77	1.4097222222222223	0.948051948051948	0.04989327309518447
77	1.4722222222222223	0.948051948051948	0.049893273095184494
140	2.672222222222222	0.9	0.04987259262774956
94	1.7527777777777778	0.9361702127659575	0.04968161721973444
77	1.4472222222222222	0.948051948051948	0.04989327309518449
161	2.9805555555555556	0.8819875776397516	0.04999000685753199
114	2.154166666666667	0.9210526315789473	0.04971871804473625
140	2.6597222222222223	0.9	0.04987259262774957
40	0.7777777777777778	0.975	0.04899909961350135
149	2.7597222222222224	0.8926174496644296	0.04987888960437435
153	2.85	0.8888888888888888	0.04996073065256957
55	1.0444444444444445	0.9636363636363636	0.049927687837676954
190	3.4819444444444443	0.8578947368421053	0.0497782096246486
149	2.6972222222222224	0.8926174496644296	0.04987888960437434
108	2.0	0.9259259259259259	0.049622362863213504
140	2.5597222222222222	0.9	0.04987259262774956
125	2.3555555555555556	0.912	0.04986272438580165
135	2.475	0.9037037037037037	0.04994747231473846
86	1.6347222222222222	0.9418604651162791	0.049747090818047804
153	2.85	0.8888888888888888	0.04996073065256954
30	0.5583333333333333	1.0	0.0
169	3.111111111111111	0.8757396449704142	0.04988238966480013
67	1.2777777777777777	0.9552238805970149	0.049894414989270046
140	2.6222222222222222	0.9	0.04987259262774957
149	2.7472222222222222	0.8926174496644296	0.04987888960437432
207	3.775	0.8405797101449275	0.04998914738162711
67	1.2402777777777778	0.9552238805970149	0.04989441498927004
114	2.1166666666666667	0.9210526315789473	0.04971871804473623
173	3.251388888888889	0.8728323699421965	0.04978947861923114
135	2.5125	0.9037037037037037	0.04994747231473844
149	2.734722222222222	0.8926174496644296	0.04987888960437431
101	1.8888888888888888	0.9306930693069307	0.04977825453019496
130	2.4402777777777778	0.9076923076923077	0.049950692122830286
108	2.025	0.9259259259259259	0.049622362863213525
140	2.6347222222222224	0.9	0.04987259262774956
169	3.136111111111111	0.8757396449704142	0.049882389664800124
135	2.5	0.9037037037037037	0.049947472314738464
135	2.525	0.9037037037037037	0.04994747231473846
40	0.7777777777777778	0.975	0.04899909961350135
125	2.2680555555555557	0.912	0.049862724385801686
30	0.5833333333333334	1.0	0.0
67	1.2652777777777777	0.9552238805970149	0.049894414989270074
149	2.7222222222222223	0.8926174496644296	0.04987888960437431
135	2.4875	0.9037037037037037	0.04994747231473845
86	1.6097222222222223	0.9418604651162791	0.04974709081804781
145	2.6819444444444445	0.896551724137931	0.04974118740825531
114	2.129166666666667	0.9210526315789473	0.049718718044736286
30	0.5708333333333333	1.0	0.0
149	2.7597222222222224	0.8926174496644296	0.0498788896043743
77	1.4722222222222223	0.948051948051948	0.04989327309518446
176	3.297222222222222	0.8693181818181818	0.04993741210785308
145	2.7569444444444446	0.896551724137931	0.04974118740825531
108	2.0375	0.9259259259259259	0.049622362863213504
169	3.198611111111111	0.8757396449704142	0.04988238966480013
176	3.2472222222222222	0.8693181818181818	0.04993741210785308
67	1.2902777777777779	0.9552238805970149	0.04989441498927008
140	2.5972222222222223	0.9	0.049872592627749554
101	1.913888888888889	0.9306930693069307	0.04977825453019493
149	2.797222222222222	0.8926174496644296	0.049878889604374324
149	2.7597222222222224	0.8926174496644296	0.049878889604374324
40	0.7652777777777777	0.975	0.04899909961350135
196	3.548611111111111	0.8520408163265306	0.04983471151054868
169	3.123611111111111	0.8757396449704142	0.04988238966480013
145	2.7194444444444446	0.896551724137931	0.04974118740825531
173	3.176388888888889	0.8728323699421965	0.04978947861923116
165	2.9458333333333333	0.8787878787878788	0.04995065893980686
135	2.5375	0.9037037037037037	0.04994747231473848
173	3.188888888888889	0.8728323699421965	0.049789478619231164
94	1.7527777777777778	0.9361702127659575	0.04968161721973445
67	1.2777777777777777	0.9552238805970149	0.049894414989270025
193	3.4902777777777776	0.8549222797927462	0.04981511708747387
157	2.8652777777777776	0.8853503184713376	0.04999537061098953
153	2.85	0.8888888888888888	0.04996073065256958
40	0.7777777777777778	0.975	0.04899909961350135
157	2.9027777777777777	0.8853503184713376	0.049995370610989506
149	2.7847222222222223	0.8926174496644296	0.04987888960437432
157	2.8027777777777776	0.8853503184713376	0.04999537061098957
77	1.4347222222222222	0.948051948051948	0.04989327309518447
108	2.0	0.9259259259259259	0.04962236286321352
149	2.7472222222222222	0.8926174496644296	0.04987888960437434
120	2.2333333333333334	0.9166666666666666	0.049658055193395396
40	0.7652777777777777	0.975	0.04899909961350135
55	1.0569444444444445	0.9636363636363636	0.049927687837676954
157	2.8777777777777778	0.8853503184713376	0.04999537061098952
149	2.772222222222222	0.8926174496644296	0.04987888960437434
125	2.3055555555555554	0.912	0.04986272438580165
40	0.7777777777777778	0.975	0.04899909961350135
145	2.7694444444444444	0.896551724137931	0.04974118740825531
94	1.7902777777777779	0.9361702127659575	0.04968161721973446
114	2.1416666666666666	0.9210526315789473	0.049718718044736314
169	3.098611111111111	0.8757396449704142	0.049882389664800124
67	1.2652777777777777	0.9552238805970149	0.049894414989270025
67	1.2527777777777778	0.9552238805970149	0.04989441498927002
130	2.4027777777777777	0.9076923076923077	0.049950692122830306
135	2.425	0.9037037037037037	0.049947472314738464
40	0.7652777777777777	0.975	0.04899909961350136
149	2.834722222222222	0.8926174496644296	0.04987888960437432
108	2.025	0.9259259259259259	0.04962236286321352
161	2.9305555555555554	0.8819875776397516	0.04999000685753195
120	2.2333333333333334	0.9166666666666666	0.049658055193395424
94	1.7902777777777779	0.9361702127659575	0.04968161721973444
55	1.0569444444444445	0.9636363636363636	0.049927687837676954
145	2.6569444444444446	0.896551724137931	0.04974118740825531
