annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound	zero width	overshooting	overshooting
455	4.297222222	0.757440539	0.049998396	0.707442143	0.807438936	FALSE	FALSE	FALSE
495	4.675	0.774148945	0.049027418	0.725121527	0.823176363	FALSE	FALSE	FALSE
438	4.141666667	0.781914252	0.049666642	0.73224761	0.831580894	FALSE	FALSE	FALSE
320	3.022222222	0.751532223	0.049593273	0.70193895	0.801125496	FALSE	FALSE	FALSE
250	2.361111111	0.772267485	0.04911296	0.723154525	0.821380445	FALSE	FALSE	FALSE
285	2.691666667	0.735632328	0.049999422	0.685632907	0.78563175	FALSE	FALSE	FALSE
385	3.636111111	0.762344342	0.04987356	0.712470782	0.812217902	FALSE	FALSE	FALSE
472	4.465277778	0.751088786	0.049892537	0.701196249	0.800981323	FALSE	FALSE	FALSE
370	3.494444444	0.752916915	0.049762733	0.703154183	0.802679648	FALSE	FALSE	FALSE
55	0.519444444	0.748668299	0.048144466	0.700523833	0.796812765	FALSE	FALSE	FALSE
455	4.297222222	0.735287039	0.049947597	0.685339442	0.785234636	FALSE	FALSE	FALSE
320	3.022222222	0.71674428	0.049901994	0.666842287	0.766646274	FALSE	FALSE	FALSE
549	5.1875	0.757015969	0.049658068	0.707357902	0.806674037	FALSE	FALSE	FALSE
380	3.588888889	0.773837729	0.049742409	0.72409532	0.823580137	FALSE	FALSE	FALSE
470	4.438888889	0.754246194	0.049769993	0.704476201	0.804016186	FALSE	FALSE	FALSE
408	3.870833333	0.798510173	0.049659946	0.748850227	0.848170119	FALSE	FALSE	FALSE
30	0.283333333	0.922954953	0	0.922954953	0.922954953	TRUE	FALSE	FALSE
335	3.163888889	0.797550728	0.049697774	0.747852954	0.847248502	FALSE	FALSE	FALSE
198	1.875	0.79371926	0.048770964	0.744948296	0.842490224	FALSE	FALSE	FALSE
237	2.245833333	0.780791975	0.049346083	0.731445892	0.830138058	FALSE	FALSE	FALSE
355	3.352777778	0.759045207	0.049948719	0.709096489	0.808993926	FALSE	FALSE	FALSE
405	3.825	0.737482449	0.049855849	0.6876266	0.787338299	FALSE	FALSE	FALSE
373	3.527777778	0.765251245	0.049585646	0.715665599	0.814836891	FALSE	FALSE	FALSE
460	4.344444444	0.722216877	0.049971557	0.672245319	0.772188434	FALSE	FALSE	FALSE
515	4.863888889	0.691326491	0.049718894	0.641607597	0.741045384	FALSE	FALSE	FALSE
395	3.730555556	0.719636002	0.049849634	0.669786369	0.769485636	FALSE	FALSE	FALSE
445	4.202777778	0.740591107	0.049969397	0.69062171	0.790560504	FALSE	FALSE	FALSE
435	4.108333333	0.753815904	0.049855655	0.703960249	0.80367156	FALSE	FALSE	FALSE
305	2.880555556	0.783539327	0.049523842	0.734015484	0.833063169	FALSE	FALSE	FALSE
479	4.526388889	0.685786985	0.049999349	0.635787636	0.735786334	FALSE	FALSE	FALSE
30	0.283333333	0.942216214	0.03775138	0.904464835	0.979967594	FALSE	FALSE	FALSE
441	4.175	0.75209183	0.04981234	0.702279489	0.80190417	FALSE	FALSE	FALSE
450	4.25	0.746666	0.049614739	0.697051261	0.796280739	FALSE	FALSE	FALSE
375	3.541666667	0.76104531	0.049792174	0.711253137	0.810837484	FALSE	FALSE	FALSE
385	3.636111111	0.777153413	0.049642331	0.727511082	0.826795744	FALSE	FALSE	FALSE
395	3.730555556	0.762872392	0.049670086	0.713202305	0.812542478	FALSE	FALSE	FALSE
410	3.872222222	0.765656493	0.049626145	0.716030348	0.815282639	FALSE	FALSE	FALSE
415	3.919444444	0.764499361	0.049961008	0.714538353	0.81446037	FALSE	FALSE	FALSE
480	4.533333333	0.751827969	0.049397144	0.702430825	0.801225113	FALSE	FALSE	FALSE
355	3.352777778	0.797057259	0.049819073	0.747238186	0.846876332	FALSE	FALSE	FALSE
425	4.013888889	0.806332331	0.049924592	0.756407739	0.856256923	FALSE	FALSE	FALSE
389	3.676388889	0.751980732	0.049730334	0.702250399	0.801711066	FALSE	FALSE	FALSE
469	4.431944444	0.755748068	0.049985368	0.7057627	0.805733436	FALSE	FALSE	FALSE
415	3.919444444	0.728944093	0.049851726	0.679092368	0.778795819	FALSE	FALSE	FALSE
305	2.880555556	0.779102772	0.049260286	0.729842485	0.828363058	FALSE	FALSE	FALSE
365	3.447222222	0.813746205	0.049397922	0.764348283	0.863144127	FALSE	FALSE	FALSE
441	4.175	0.743634412	0.049949158	0.693685253	0.79358357	FALSE	FALSE	FALSE
290	2.738888889	0.779629715	0.049463822	0.730165893	0.829093537	FALSE	FALSE	FALSE
30	0.283333333	0.884432429	0	0.884432429	0.884432429	TRUE	FALSE	FALSE
372	3.520833333	0.814034319	0.049801012	0.764233307	0.863835331	FALSE	FALSE	FALSE
426	4.045833333	0.735125273	0.04941667	0.685708604	0.784541943	FALSE	FALSE	FALSE
130	1.227777778	0.832585584	0.04915263	0.783432954	0.881738213	FALSE	FALSE	FALSE
